Resources Remaining,People Saved,Turns Survived,WinLose,Reason
35.344583602735725,1,19,lose,Infection
45.27010013914809,1,15,lose,Infection
14.863217051848256,1,33,lose,Infection
21.544960309896133,1,27,lose,Infection
40.000660482951254,1,17,lose,Infection
48.159680999093716,1,14,lose,Infection
16.054689749764467,3,23,lose,Infection
14.427808459584949,3,28,lose,Infection
4.627695012570663,2,38,lose,Infection
2.655503619020653,4,34,lose,Infection
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
24.38316015153478,1,25,lose,Infection
27.59524688946897,1,23,lose,Infection
0.840815927331366,3,39,lose,Starvation
7.78000920121578,2,36,lose,Infection
31.230474071377287,1,21,lose,Infection
42.55389413079921,1,16,lose,Infection
8.697717510114902,2,31,lose,Infection
2.0274767234547517,3,40,win,Survived
9.638463235745581,1,40,win,Survived
25.939532076100832,1,24,lose,Infection
42.55389413079921,1,16,lose,Infection
27.259330100637754,2,20,lose,Infection
45.27010013914809,1,15,lose,Infection
22.920170542442694,1,26,lose,Infection
33.02616573909465,1,22,lose,Infection
18.57647020234181,2,23,lose,Infection
20.252262691302366,1,28,lose,Infection
12.345150271792331,1,36,lose,Infection
15.619454459899504,2,29,lose,Infection
9.638463235745581,1,40,win,Survived
5.989914317250682,3,40,win,Survived
12.807952657117594,3,30,lose,Infection
5.686517022896695,2,40,win,Survived
25.623770294599492,2,21,lose,Infection
5.927862812582669,3,27,lose,Infection
0.9867529587632581,4,37,lose,Starvation
37.4474268351033,2,17,lose,Infection
2.1143097953110552,2,40,win,Survived
9.638463235745581,1,40,win,Survived
11.71774198340226,2,36,lose,Infection
25.962960309896133,1,27,lose,Infection
22.82678822696873,2,25,lose,Infection
5.607579360830428,3,40,win,Survived
8.344461728283324,2,37,lose,Infection
20.252262691302366,1,28,lose,Infection
18.57647020234181,2,23,lose,Infection
35.2005812249971,2,18,lose,Infection
29.117920789317605,2,20,lose,Infection
11.741079186594954,1,40,win,Survived
29.35664562709465,1,22,lose,Infection
9.638463235745581,1,40,win,Survived
12.483612999344858,3,26,lose,Infection
4.983746924548664,2,40,win,Survived
19.037126929824225,1,29,lose,Infection
19.037126929824225,1,29,lose,Infection
31.230474071377287,1,21,lose,Infection
35.344583602735725,1,19,lose,Infection
2.576939165554327,2,40,win,Survived
15.420418232373363,3,27,lose,Infection
33.22390858657158,1,20,lose,Infection
9.638463235745581,1,40,win,Survived
31.230474071377287,1,21,lose,Infection
1.6480601412608502,3,40,win,Survived
42.55389413079921,1,16,lose,Infection
4.744919014062847,4,27,lose,Infection
37.60062085397418,1,18,lose,Infection
4.488956373675837,3,39,lose,Infection
9.023242178144798,2,40,win,Survived
21.544960309896133,1,27,lose,Infection
5.617295082407568,2,37,lose,Infection
19.037126929824225,1,29,lose,Infection
2.412453686901923,2,40,win,Survived
33.22390858657158,1,20,lose,Infection
35.344583602735725,1,19,lose,Infection
6.846408097069887,2,37,lose,Infection
37.60062085397418,1,18,lose,Infection
3.8280293143984507,2,40,win,Survived
35.344583602735725,1,19,lose,Infection
5.52630815594553,2,33,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
2.4840804843927753,3,39,lose,Infection
42.55389413079921,1,16,lose,Infection
37.60062085397418,1,18,lose,Infection
27.59524688946897,1,23,lose,Infection
22.920170542442694,1,26,lose,Infection
29.35664562709465,1,22,lose,Infection
20.252262691302366,1,28,lose,Infection
20.252262691302366,1,28,lose,Infection
22.548917859247553,2,22,lose,Infection
42.55389413079921,1,16,lose,Infection
3.292989445239879,3,40,win,Survived
12.345150271792331,1,36,lose,Infection
1.0218314428000221,4,40,win,Survived
1.8021098423113677,3,33,lose,Infection
40.000660482951254,1,17,lose,Infection
37.60062085397418,1,18,lose,Infection
40.000660482951254,1,17,lose,Infection
40.000660482951254,1,17,lose,Infection
9.638463235745581,1,40,win,Survived
6.409403324916488,2,37,lose,Infection
21.79864411403477,1,30,lose,Infection
10.014604510574827,2,36,lose,Infection
9.638463235745581,1,40,win,Survived
10.908174780155704,1,38,lose,Infection
2.555983795105241,2,38,lose,Infection
12.03947549769054,3,31,lose,Infection
13.133138587013118,1,35,lose,Infection
22.920170542442694,1,26,lose,Infection
12.018064809816847,1,40,win,Survived
22.920170542442694,1,26,lose,Infection
40.000660482951254,1,17,lose,Infection
19.037126929824225,1,29,lose,Infection
6.715222816459411,4,37,lose,Infection
9.638463235745581,1,40,win,Survived
2.668920817707205,3,37,lose,Infection
14.863217051848256,1,33,lose,Infection
17.89489931403477,1,30,lose,Infection
42.55389413079921,1,16,lose,Infection
37.60062085397418,1,18,lose,Infection
33.22390858657158,1,20,lose,Infection
11.604441255484792,1,37,lose,Infection
21.544960309896133,1,27,lose,Infection
2.7049298148193994,3,38,lose,Infection
32.29524688946897,1,23,lose,Infection
22.920170542442694,1,26,lose,Infection
12.763132616035438,2,28,lose,Infection
32.9537356148909,2,18,lose,Infection
12.345150271792331,1,36,lose,Infection
27.59524688946897,1,23,lose,Infection
11.941571879149933,3,29,lose,Infection
0.8738862068425604,3,38,lose,Starvation
20.252262691302366,1,28,lose,Infection
9.638463235745581,1,40,win,Survived
9.59919380653702,2,39,lose,Infection
5.258744332466662,2,37,lose,Infection
14.622468005012307,2,29,lose,Infection
17.89489931403477,1,30,lose,Infection
27.482817182812013,2,22,lose,Infection
40.000660482951254,1,17,lose,Infection
2.519308821791621,3,32,lose,Infection
11.656529695703071,2,38,lose,Infection
33.22390858657158,1,20,lose,Infection
25.939532076100832,1,24,lose,Infection
24.405182691302365,1,28,lose,Infection
17.461881990201306,2,24,lose,Infection
20.252262691302366,1,28,lose,Infection
16.548741517668976,2,27,lose,Infection
31.230474071377287,1,21,lose,Infection
22.920170542442694,1,26,lose,Infection
32.9537356148909,2,18,lose,Infection
35.344583602735725,1,19,lose,Infection
12.03947549769054,3,31,lose,Infection
35.344583602735725,1,19,lose,Infection
1.109435267183021,3,40,win,Survived
11.016346785207531,4,29,lose,Infection
4.312170352622664,3,38,lose,Infection
9.638463235745581,1,40,win,Survived
42.55389413079921,1,16,lose,Infection
16.821205355192685,1,31,lose,Infection
14.682287192305537,2,30,lose,Infection
0.8776003572670138,4,37,lose,Starvation
22.920170542442694,1,26,lose,Infection
11.120954760648077,3,30,lose,Infection
16.930796528158137,3,21,lose,Infection
9.638463235745581,1,40,win,Survived
29.35664562709465,1,22,lose,Infection
22.920170542442694,1,26,lose,Infection
16.539195063426646,3,28,lose,Infection
2.1143097953110552,2,40,win,Survived
11.270998338263482,3,31,lose,Infection
2.01098951786418,3,38,lose,Infection
17.89489931403477,1,30,lose,Infection
26.589690654442695,1,26,lose,Infection
8.001414521974436,3,29,lose,Infection
25.939532076100832,1,24,lose,Infection
3.909631840271687,3,37,lose,Infection
24.283817262732693,2,24,lose,Infection
0.8572774518213295,4,36,lose,Starvation
30.850305682025528,2,18,lose,Infection
21.544960309896133,1,27,lose,Infection
22.920170542442694,1,26,lose,Infection
29.35664562709465,1,22,lose,Infection
5.258744332466662,2,37,lose,Infection
25.939532076100832,1,24,lose,Infection
4.863151177232066,2,34,lose,Infection
0.9440542934530807,4,39,lose,Starvation
4.983746924548664,2,40,win,Survived
22.920170542442694,1,26,lose,Infection
9.638463235745581,1,40,win,Survived
21.544960309896133,1,27,lose,Infection
22.920170542442694,1,26,lose,Infection
22.920170542442694,1,26,lose,Infection
21.544960309896133,1,27,lose,Infection
42.55389413079921,1,16,lose,Infection
24.086344076923524,2,22,lose,Infection
33.22390858657158,1,20,lose,Infection
11.277503979528912,2,30,lose,Infection
22.920170542442694,1,26,lose,Infection
0.721842798746298,5,38,lose,Starvation
2.7852403555460263,3,37,lose,Infection
40.000660482951254,1,17,lose,Infection
27.59524688946897,1,23,lose,Infection
29.35664562709465,1,22,lose,Infection
2.0960044058126943,3,36,lose,Infection
12.345150271792331,1,36,lose,Infection
15.835979689150586,3,39,lose,Infection
7.507118062423024,4,24,lose,Infection
2.872607813932661,3,40,win,Survived
27.59524688946897,1,23,lose,Infection
33.22390858657158,1,20,lose,Infection
4.07002238654857,3,40,win,Survived
20.252262691302366,1,28,lose,Infection
4.089031313107436,2,40,win,Survived
31.230474071377287,1,21,lose,Infection
35.344583602735725,1,19,lose,Infection
24.38316015153478,1,25,lose,Infection
9.638463235745581,1,40,win,Survived
35.344583602735725,1,19,lose,Infection
25.939532076100832,1,24,lose,Infection
20.252262691302366,1,28,lose,Infection
8.447290549752578,2,40,win,Survived
2.9403195334243315,2,40,win,Survived
16.821205355192685,1,31,lose,Infection
13.394034587671703,3,40,win,Survived
31.230474071377287,1,21,lose,Infection
10.253684293346362,1,39,lose,Infection
4.903021983402259,2,36,lose,Infection
33.22390858657158,1,20,lose,Infection
17.82199116834608,2,29,lose,Infection
20.16975007734957,2,27,lose,Infection
17.74938006806762,2,28,lose,Infection
7.195494633041981,3,26,lose,Infection
13.522481413211892,2,26,lose,Infection
9.912756875912134,3,33,lose,Infection
21.544960309896133,1,27,lose,Infection
35.344583602735725,1,19,lose,Infection
31.230474071377287,1,21,lose,Infection
29.35664562709465,1,22,lose,Infection
18.882319221348535,2,27,lose,Infection
1.2154851675695229,4,36,lose,Infection
31.230474071377287,1,21,lose,Infection
9.023242178144798,2,40,win,Survived
10.253684293346362,1,39,lose,Infection
2.576939165554327,2,40,win,Survived
35.344583602735725,1,19,lose,Infection
31.230474071377287,1,21,lose,Infection
4.314659345393988,2,37,lose,Infection
11.741079186594954,1,40,win,Survived
33.22390858657158,1,20,lose,Infection
21.544960309896133,1,27,lose,Infection
37.60062085397418,1,18,lose,Infection
9.252890968207343,2,30,lose,Infection
0.9045810329795484,4,33,lose,Starvation
20.252262691302366,1,28,lose,Infection
37.60062085397418,1,18,lose,Infection
21.544960309896133,1,27,lose,Infection
40.000660482951254,1,17,lose,Infection
22.920170542442694,1,26,lose,Infection
20.087573639732483,2,26,lose,Infection
0.9890065718000902,3,36,lose,Starvation
3.5836870177347215,2,40,win,Survived
12.345150271792331,1,36,lose,Infection
27.59524688946897,1,23,lose,Infection
27.59524688946897,1,23,lose,Infection
31.230474071377287,1,21,lose,Infection
16.539195063426646,3,28,lose,Infection
13.506884515356122,3,28,lose,Infection
17.74938006806762,2,28,lose,Infection
26.823915342442696,1,26,lose,Infection
29.35664562709465,1,22,lose,Infection
3.140795865248719,2,40,win,Survived
2.6892498683624906,3,40,win,Survived
8.662280906406874,2,30,lose,Infection
21.457180933350607,2,26,lose,Infection
13.133138587013118,1,35,lose,Infection
27.59524688946897,1,23,lose,Infection
27.59524688946897,1,23,lose,Infection
20.252262691302366,1,28,lose,Infection
9.638463235745581,1,40,win,Survived
15.811933033881123,1,32,lose,Infection
33.22390858657158,1,20,lose,Infection
33.22390858657158,1,20,lose,Infection
27.482817182812013,2,22,lose,Infection
25.939532076100832,1,24,lose,Infection
1.0975873338093978,4,40,win,Survived
20.252262691302366,1,28,lose,Infection
9.638463235745581,1,40,win,Survived
6.138819129229092,3,31,lose,Infection
35.344583602735725,1,19,lose,Infection
27.13260800822777,3,20,lose,Infection
21.544960309896133,1,27,lose,Infection
22.920170542442694,1,26,lose,Infection
9.638463235745581,1,40,win,Survived
22.920170542442694,1,26,lose,Infection
15.429318926541875,2,26,lose,Infection
29.35664562709465,1,22,lose,Infection
19.037126929824225,1,29,lose,Infection
20.252262691302366,1,28,lose,Infection
22.920170542442694,1,26,lose,Infection
12.345150271792331,1,36,lose,Infection
18.959565072708596,2,28,lose,Infection
10.908174780155704,1,38,lose,Infection
3.354941037879313,2,40,win,Survived
29.35664562709465,1,22,lose,Infection
15.4835017615058,3,28,lose,Infection
35.344583602735725,1,19,lose,Infection
37.60062085397418,1,18,lose,Infection
20.252262691302366,1,28,lose,Infection
17.89489931403477,1,30,lose,Infection
35.344583602735725,1,19,lose,Infection
33.22390858657158,1,20,lose,Infection
16.75267169824532,2,30,lose,Infection
21.544960309896133,1,27,lose,Infection
12.345150271792331,1,36,lose,Infection
4.646626492167541,2,39,lose,Infection
29.35664562709465,1,22,lose,Infection
6.728640485662895,3,40,win,Survived
4.089031313107436,2,40,win,Survived
29.35664562709465,1,22,lose,Infection
21.544960309896133,1,27,lose,Infection
22.920170542442694,1,26,lose,Infection
7.9081017912577325,2,40,win,Survived
14.802660712569562,2,32,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
2.9191975131203733,5,38,lose,Infection
14.180457051676248,3,40,win,Survived
33.22390858657158,1,20,lose,Infection
9.351894637879315,2,40,win,Survived
21.457180933350607,2,26,lose,Infection
33.22390858657158,1,20,lose,Infection
9.638463235745581,1,40,win,Survived
21.544960309896133,1,27,lose,Infection
22.920170542442694,1,26,lose,Infection
31.230474071377287,1,21,lose,Infection
9.638463235745581,1,40,win,Survived
2.517595621445737,3,40,win,Survived
22.920170542442694,1,26,lose,Infection
27.37084554195855,2,21,lose,Infection
6.866487144165418,3,40,win,Survived
15.555817026608837,2,28,lose,Infection
11.604441255484792,1,37,lose,Infection
5.66334877789621,2,39,lose,Infection
37.60062085397418,1,18,lose,Infection
3.5836870177347215,2,40,win,Survived
21.544960309896133,1,27,lose,Infection
22.920170542442694,1,26,lose,Infection
27.59524688946897,1,23,lose,Infection
21.544960309896133,1,27,lose,Infection
9.638463235745581,1,40,win,Survived
11.604441255484792,1,37,lose,Infection
33.22390858657158,1,20,lose,Infection
29.35664562709465,1,22,lose,Infection
25.939532076100832,1,24,lose,Infection
22.920170542442694,1,26,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
35.344583602735725,1,19,lose,Infection
20.16975007734957,2,27,lose,Infection
10.908174780155704,1,38,lose,Infection
12.294853145288876,2,35,lose,Infection
31.230474071377287,1,21,lose,Infection
14.444468782294521,2,26,lose,Infection
31.230474071377287,1,21,lose,Infection
27.59524688946897,1,23,lose,Infection
17.89489931403477,1,30,lose,Infection
2.090279600127092,4,40,win,Survived
13.522481413211892,2,26,lose,Infection
22.920170542442694,1,26,lose,Infection
35.344583602735725,1,19,lose,Infection
2.741424644206731,2,39,lose,Infection
12.345150271792331,1,36,lose,Infection
13.496072264309563,1,39,lose,Infection
12.345150271792331,1,36,lose,Infection
15.619454459899504,2,29,lose,Infection
22.920170542442694,1,26,lose,Infection
33.22390858657158,1,20,lose,Infection
4.0227986538063645,2,36,lose,Infection
22.920170542442694,1,26,lose,Infection
20.252262691302366,1,28,lose,Infection
18.449321968370725,2,35,lose,Infection
25.44870510989613,1,27,lose,Infection
22.920170542442694,1,26,lose,Infection
33.22390858657158,1,20,lose,Infection
11.030520446221116,3,28,lose,Infection
9.638463235745581,1,40,win,Survived
6.074234092639651,2,40,win,Survived
20.252262691302366,1,28,lose,Infection
13.791383235745581,1,40,win,Survived
19.037126929824225,1,29,lose,Infection
11.557161956571544,2,36,lose,Infection
12.63328586741763,1,39,lose,Infection
9.181676410793566,3,39,lose,Infection
31.230474071377287,1,21,lose,Infection
29.35664562709465,1,22,lose,Infection
11.604441255484792,1,37,lose,Infection
15.811933033881123,1,32,lose,Infection
29.35664562709465,1,22,lose,Infection
8.310464374025946,2,36,lose,Infection
22.920170542442694,1,26,lose,Infection
22.920170542442694,1,26,lose,Infection
18.959565072708596,2,28,lose,Infection
31.230474071377287,1,21,lose,Infection
12.345150271792331,1,36,lose,Infection
8.733299081747191,2,32,lose,Infection
4.608840664398126,2,37,lose,Infection
10.253684293346362,1,39,lose,Infection
10.600853740757177,2,31,lose,Infection
33.22390858657158,1,20,lose,Infection
8.986479308247423,2,39,lose,Infection
9.638463235745581,1,40,win,Survived
14.863217051848256,1,33,lose,Infection
33.22390858657158,1,20,lose,Infection
9.638463235745581,1,40,win,Survived
15.429318926541875,2,26,lose,Infection
8.344461728283324,2,37,lose,Infection
17.677064802964587,2,27,lose,Infection
19.037126929824225,1,29,lose,Infection
3.354941037879313,2,40,win,Survived
12.345150271792331,1,36,lose,Infection
24.38316015153478,1,25,lose,Infection
22.920170542442694,1,26,lose,Infection
6.488386417137808,2,40,win,Survived
21.544960309896133,1,27,lose,Infection
17.89489931403477,1,30,lose,Infection
11.277503979528912,2,30,lose,Infection
1.752244070880141,3,40,win,Survived
18.959565072708596,2,28,lose,Infection
33.22390858657158,1,20,lose,Infection
16.821205355192685,1,31,lose,Infection
25.939532076100832,1,24,lose,Infection
19.037126929824225,1,29,lose,Infection
22.82678822696873,2,25,lose,Infection
35.93047407137729,1,21,lose,Infection
21.544960309896133,1,27,lose,Infection
1.079470406341643,3,39,lose,Infection
8.447290549752578,2,40,win,Survived
1.7160085249399386,4,39,lose,Infection
15.429318926541875,2,26,lose,Infection
9.638463235745581,1,40,win,Survived
12.88085120670878,1,40,win,Survived
19.037126929824225,1,29,lose,Infection
16.821205355192685,1,31,lose,Infection
20.252262691302366,1,28,lose,Infection
20.252262691302366,1,28,lose,Infection
15.811933033881123,1,32,lose,Infection
25.939532076100832,1,24,lose,Infection
7.403329336496599,2,40,win,Survived
27.59524688946897,1,23,lose,Infection
25.939532076100832,1,24,lose,Infection
12.345150271792331,1,36,lose,Infection
10.908174780155704,1,38,lose,Infection
22.920170542442694,1,26,lose,Infection
20.252262691302366,1,28,lose,Infection
12.345150271792331,1,36,lose,Infection
11.46318045581387,2,34,lose,Infection
14.421077222556868,3,27,lose,Infection
1.6205817094066925,4,40,win,Survived
16.821205355192685,1,31,lose,Infection
22.920170542442694,1,26,lose,Infection
12.503437246888664,1,40,win,Survived
22.920170542442694,1,26,lose,Infection
35.344583602735725,1,19,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
17.89489931403477,1,30,lose,Infection
16.821205355192685,1,31,lose,Infection
11.837631698383635,3,28,lose,Infection
21.239205355192688,1,31,lose,Infection
20.252262691302366,1,28,lose,Infection
21.544960309896133,1,27,lose,Infection
11.875288715372573,1,40,win,Survived
4.692331860777524,3,39,lose,Infection
2.676748190255434,3,40,win,Survived
4.608840664398126,2,37,lose,Infection
3.8280293143984507,2,40,win,Survived
20.16975007734957,2,27,lose,Infection
11.32363922308153,2,31,lose,Infection
29.35664562709465,1,22,lose,Infection
6.898556881735468,3,40,win,Survived
16.76315027179233,1,36,lose,Infection
13.633346203492396,2,28,lose,Infection
3.5836870177347215,2,40,win,Survived
9.638463235745581,1,40,win,Survived
15.811933033881123,1,32,lose,Infection
17.82199116834608,2,29,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
24.38316015153478,1,25,lose,Infection
6.488386417137808,2,40,win,Survived
19.037126929824225,1,29,lose,Infection
11.604441255484792,1,37,lose,Infection
9.638463235745581,1,40,win,Survived
15.811933033881123,1,32,lose,Infection
9.638463235745581,1,40,win,Survived
21.544960309896133,1,27,lose,Infection
15.619454459899504,2,29,lose,Infection
17.594888365347497,3,27,lose,Infection
17.89489931403477,1,30,lose,Infection
31.230474071377287,1,21,lose,Infection
10.908174780155704,1,38,lose,Infection
20.16975007734957,2,27,lose,Infection
8.447290549752578,2,40,win,Survived
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
27.59524688946897,1,23,lose,Infection
9.638463235745581,1,40,win,Survived
4.66563541872641,2,40,win,Survived
22.82678822696873,2,25,lose,Infection
4.347523912904155,3,40,win,Survived
22.920170542442694,1,26,lose,Infection
20.16975007734957,2,27,lose,Infection
13.97142402873736,1,34,lose,Infection
11.604441255484792,1,37,lose,Infection
12.503437246888664,1,40,win,Survived
20.16975007734957,2,27,lose,Infection
22.920170542442694,1,26,lose,Infection
6.869350030906929,4,30,lose,Infection
1.3396465655026546,3,40,win,Survived
6.074234092639651,2,40,win,Survived
9.482342873049232,2,36,lose,Infection
5.9758458323484795,2,36,lose,Infection
14.863217051848256,1,33,lose,Infection
5.22524440441017,3,40,win,Survived
22.920170542442694,1,26,lose,Infection
6.488386417137808,2,40,win,Survived
22.920170542442694,1,26,lose,Infection
13.801349960767205,2,31,lose,Infection
15.811933033881123,1,32,lose,Infection
22.920170542442694,1,26,lose,Infection
7.403329336496599,2,40,win,Survived
6.930776400124477,2,40,win,Survived
20.252262691302366,1,28,lose,Infection
13.97142402873736,1,34,lose,Infection
24.38316015153478,1,25,lose,Infection
22.920170542442694,1,26,lose,Infection
17.89489931403477,1,30,lose,Infection
3.5836870177347215,2,40,win,Survived
14.863217051848256,1,33,lose,Infection
14.863217051848256,1,33,lose,Infection
21.544960309896133,1,27,lose,Infection
11.604441255484792,1,37,lose,Infection
20.252262691302366,1,28,lose,Infection
14.614032758043786,3,30,lose,Infection
22.920170542442694,1,26,lose,Infection
20.252262691302366,1,28,lose,Infection
22.920170542442694,1,26,lose,Infection
12.345150271792331,1,36,lose,Infection
4.66563541872641,2,40,win,Survived
12.345150271792331,1,36,lose,Infection
19.037126929824225,1,29,lose,Infection
10.687765409618123,2,33,lose,Infection
21.544960309896133,1,27,lose,Infection
31.230474071377287,1,21,lose,Infection
10.863732239177251,2,37,lose,Infection
6.954001047466056,4,33,lose,Infection
9.638463235745581,1,40,win,Survived
22.920170542442694,1,26,lose,Infection
16.821205355192685,1,31,lose,Infection
12.018064809816847,1,40,win,Survived
9.28002771361987,3,33,lose,Infection
20.252262691302366,1,28,lose,Infection
15.038225842266833,1,36,lose,Infection
21.544960309896133,1,27,lose,Infection
7.9081017912577325,2,40,win,Survived
18.805388088260198,2,26,lose,Infection
24.38316015153478,1,25,lose,Infection
22.920170542442694,1,26,lose,Infection
9.638463235745581,1,40,win,Survived
6.769175119182456,2,37,lose,Infection
10.005567617514838,2,33,lose,Infection
20.252262691302366,1,28,lose,Infection
11.604441255484792,1,37,lose,Infection
16.61644091478671,2,28,lose,Infection
10.211908304826617,2,38,lose,Infection
12.345150271792331,1,36,lose,Infection
2.6441641492362726,3,37,lose,Infection
20.252262691302366,1,28,lose,Infection
4.871788123507359,3,39,lose,Infection
24.38316015153478,1,25,lose,Infection
9.638463235745581,1,40,win,Survived
13.56213995200985,3,29,lose,Infection
12.345150271792331,1,36,lose,Infection
13.857810028788526,2,32,lose,Infection
13.97142402873736,1,34,lose,Infection
20.252262691302366,1,28,lose,Infection
4.66563541872641,2,40,win,Survived
19.037126929824225,1,29,lose,Infection
6.5804023833325935,3,33,lose,Infection
8.447290549752578,2,40,win,Survived
4.983746924548664,2,40,win,Survived
14.863217051848256,1,33,lose,Infection
22.920170542442694,1,26,lose,Infection
19.037126929824225,1,29,lose,Infection
5.323547851222438,2,40,win,Survived
12.345150271792331,1,36,lose,Infection
24.38316015153478,1,25,lose,Infection
10.863732239177251,2,37,lose,Infection
6.074234092639651,2,40,win,Survived
21.544960309896133,1,27,lose,Infection
17.89489931403477,1,30,lose,Infection
18.882319221348535,2,27,lose,Infection
12.345150271792331,1,36,lose,Infection
4.60086917420012,3,40,win,Survived
2.335035655329208,3,40,win,Survived
10.348765300889248,3,39,lose,Infection
8.913402300666279,2,37,lose,Infection
15.326174780155702,1,38,lose,Infection
17.82199116834608,2,29,lose,Infection
25.939532076100832,1,24,lose,Infection
12.345150271792331,1,36,lose,Infection
12.345150271792331,1,36,lose,Infection
10.908174780155704,1,38,lose,Infection
24.38316015153478,1,25,lose,Infection
10.253684293346362,1,39,lose,Infection
21.544960309896133,1,27,lose,Infection
13.133138587013118,1,35,lose,Infection
21.544960309896133,1,27,lose,Infection
22.920170542442694,1,26,lose,Infection
6.927021977335539,2,40,win,Survived
9.64514807063749,2,40,win,Survived
27.59524688946897,1,23,lose,Infection
20.252262691302366,1,28,lose,Infection
21.36975919120477,2,25,lose,Infection
22.920170542442694,1,26,lose,Infection
5.258744332466662,2,37,lose,Infection
13.56996804448856,3,28,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
27.59524688946897,1,23,lose,Infection
21.457180933350607,2,26,lose,Infection
7.9081017912577325,2,40,win,Survived
27.59524688946897,1,23,lose,Infection
9.638463235745581,1,40,win,Survived
9.638463235745581,1,40,win,Survived
2.9403195334243315,2,40,win,Survived
3.8280293143984507,2,40,win,Survived
21.544960309896133,1,27,lose,Infection
25.939532076100832,1,24,lose,Infection
12.345150271792331,1,36,lose,Infection
21.544960309896133,1,27,lose,Infection
17.74938006806762,2,28,lose,Infection
9.638463235745581,1,40,win,Survived
27.59524688946897,1,23,lose,Infection
22.920170542442694,1,26,lose,Infection
19.037126929824225,1,29,lose,Infection
25.939532076100832,1,24,lose,Infection
6.074234092639651,2,40,win,Survived
14.562892535548698,2,28,lose,Infection
12.88085120670878,1,40,win,Survived
25.962960309896133,1,27,lose,Infection
20.252262691302366,1,28,lose,Infection
18.882319221348535,2,27,lose,Infection
22.920170542442694,1,26,lose,Infection
21.544960309896133,1,27,lose,Infection
20.252262691302366,1,28,lose,Infection
22.920170542442694,1,26,lose,Infection
22.920170542442694,1,26,lose,Infection
6.488386417137808,2,40,win,Survived
9.638463235745581,1,40,win,Survived
8.447290549752578,2,40,win,Survived
16.821205355192685,1,31,lose,Infection
25.939532076100832,1,24,lose,Infection
25.939532076100832,1,24,lose,Infection
7.512654511329378,3,32,lose,Infection
21.544960309896133,1,27,lose,Infection
9.638463235745581,1,40,win,Survived
12.345150271792331,1,36,lose,Infection
11.604441255484792,1,37,lose,Infection
22.920170542442694,1,26,lose,Infection
9.638463235745581,1,40,win,Survived
22.920170542442694,1,26,lose,Infection
9.638463235745581,1,40,win,Survived
16.821205355192685,1,31,lose,Infection
6.383289866372237,2,36,lose,Infection
11.604441255484792,1,37,lose,Infection
10.253684293346362,1,39,lose,Infection
21.544960309896133,1,27,lose,Infection
7.403329336496599,2,40,win,Survived
17.74938006806762,2,28,lose,Infection
27.59524688946897,1,23,lose,Infection
17.74938006806762,2,28,lose,Infection
2.4186089741717707,4,40,win,Survived
22.920170542442694,1,26,lose,Infection
13.97142402873736,1,34,lose,Infection
9.638463235745581,1,40,win,Survived
22.920170542442694,1,26,lose,Infection
24.38316015153478,1,25,lose,Infection
12.345150271792331,1,36,lose,Infection
19.037126929824225,1,29,lose,Infection
9.638463235745581,1,40,win,Survived
9.328751291866316,2,32,lose,Infection
13.745119924711563,2,30,lose,Infection
12.503437246888664,1,40,win,Survived
15.811933033881123,1,32,lose,Infection
2.1859908262656425,3,40,win,Survived
14.682287192305537,2,30,lose,Infection
24.38316015153478,1,25,lose,Infection
10.211908304826617,2,38,lose,Infection
20.252262691302366,1,28,lose,Infection
15.587538242755535,1,36,lose,Infection
11.604441255484792,1,37,lose,Infection
21.544960309896133,1,27,lose,Infection
7.403329336496599,2,40,win,Survived
22.920170542442694,1,26,lose,Infection
7.403329336496599,2,40,win,Survived
27.620170542442693,1,26,lose,Infection
2.2838970915477415,3,38,lose,Infection
19.037126929824225,1,29,lose,Infection
13.633346203492396,2,28,lose,Infection
5.9758458323484795,2,36,lose,Infection
6.488386417137808,2,40,win,Survived
8.877086944982262,2,36,lose,Infection
20.16975007734957,2,27,lose,Infection
9.638463235745581,1,40,win,Survived
9.964802516311746,2,32,lose,Infection
8.949866219169005,2,38,lose,Infection
4.66563541872641,2,40,win,Survived
19.037126929824225,1,29,lose,Infection
18.959565072708596,2,28,lose,Infection
22.920170542442694,1,26,lose,Infection
9.638463235745581,1,40,win,Survived
25.962960309896133,1,27,lose,Infection
20.252262691302366,1,28,lose,Infection
4.94321967251866,2,38,lose,Infection
15.811933033881123,1,32,lose,Infection
4.576236323178228,4,40,win,Survived
12.345150271792331,1,36,lose,Infection
11.604441255484792,1,37,lose,Infection
20.252262691302366,1,28,lose,Infection
25.939532076100832,1,24,lose,Infection
4.089031313107436,2,40,win,Survived
19.037126929824225,1,29,lose,Infection
22.920170542442694,1,26,lose,Infection
22.920170542442694,1,26,lose,Infection
4.089031313107436,2,40,win,Survived
