64,1,12,lose,Infection,,"3,7,1","3,6,1","3,6,1","3,6,1","4,6,1","4,6,1","4,6,1","12,2,1","6,12,1","9,3,1","9,3,1","9,2,1"
73,1,9,lose,Infection,,"3,8,1","3,8,1","9,11,1","9,12,1","9,12,1","11,6,1","11,6,1","11,6,1","11,6,1"
49,1,17,lose,Infection,,"3,6,1","3,7,1","3,7,1","4,6,1","4,6,1","4,7,1","4,7,1","11,8,1","11,8,1","11,8,1","9,10,1","9,10,1","10,10,1","10,10,1","10,10,1","11,10,1","11,10,1"
94,1,2,lose,Infection,,"2,7,1","2,8,1"
19,4,18,lose,Infection,,"3,7,1","4,6,1","4,6,1","12,2,1","6,12,1","6,12,1","6,12,1","11,3,1","10,3,1","11,3,1","11,3,1","11,3,1","11,2,1","11,3,1","5,9,1","5,9,1","6,9,1","4,8,1"
76,2,7,lose,Infection,,"3,7,1","3,8,1","3,7,1","2,7,1","3,7,1","3,6,1","4,5,1"
70,1,10,lose,Infection,,"3,8,1","3,8,1","9,12,1","9,12,1","12,6,1","12,6,1","10,9,1","10,9,1","0,5,1","1,5,1"
0,2,25,lose,Starvation,,"3,6,1","3,6,1","3,6,1","3,6,1","5,7,1","5,7,1","5,7,1","10,6,1","11,6,1","10,6,1","10,7,1","9,7,1","9,7,1","9,6,1","9,6,1","9,6,1","8,7,1","9,6,1","9,6,1","1,3,1","1,3,1","9,0,1","8,0,1","7,0,1","7,1,1"
70,2,8,lose,Infection,,"2,7,1","2,7,1","2,6,1","2,6,1","2,6,1","3,6,1","2,7,1","3,6,1"
50.760000000000005,1,18,lose,Infection,,"3,7,1","3,7,1","4,6,1","4,5,1","3,5,1","4,5,1","4,5,1","4,4,1","4,3,1","4,3,1","10,12,1","10,12,1","10,12,1","10,12,1","7,0,1","8,0,1","9,0,1","9,1,1"
82,1,6,lose,Infection,,"3,7,1","2,7,1","2,7,1","12,5,1","12,6,1","12,5,1"
0,3,24,lose,Starvation,,"3,7,1","4,6,1","4,7,1","4,7,1","4,7,1","11,8,1","10,10,1","10,10,1","10,10,1","10,10,1","8,11,1","8,11,1","9,11,1","9,11,1","2,7,1","2,7,1","2,7,1","2,8,1","1,8,1","2,9,1","2,8,1","0,7,1","0,6,1","0,7,1"
91,1,3,lose,Infection,,"3,8,1","3,8,1","3,8,1"
0,2,33,lose,Starvation,,"3,6,1","3,7,1","3,6,1","2,6,1","2,7,1","3,7,1","3,7,1","3,7,1","4,7,1","4,6,1","4,6,1","12,3,1","12,3,1","12,3,1","12,2,1","11,2,1","11,2,1","11,2,1","11,2,1","1,9,1","1,8,1","2,8,1","1,8,1","1,9,1","1,9,1","0,9,1","0,9,1","0,9,1","0,8,1","1,8,1","0,8,1","1,8,1","0,8,1"
94,1,2,lose,Infection,,"2,7,1","2,8,1"
88,1,4,lose,Infection,,"3,7,1","3,8,1","2,8,1","2,8,1"
85,1,5,lose,Infection,,"3,7,1","3,6,1","3,7,1","3,6,1","4,6,1"
28,2,18,lose,Infection,,"3,7,1","4,6,1","4,6,1","4,7,1","4,7,1","4,7,1","4,7,1","11,9,1","12,9,1","12,10,1","12,9,1","11,9,1","10,9,1","11,9,1","11,10,1","12,10,1","12,10,1","12,10,1"
76,2,5,lose,Infection,,"3,8,1","3,7,1","2,8,1","2,7,1","1,7,1"
73,1,9,lose,Infection,,"3,6,1","3,6,1","3,6,1","3,6,1","3,6,1","4,6,1","4,6,1","4,6,1","3,6,1"
82,1,6,lose,Infection,,"2,7,1","2,7,1","11,5,1","10,5,1","10,5,1","0,10,1"
28,1,24,lose,Infection,,"3,7,1","3,7,1","4,6,1","4,6,1","4,6,1","11,2,1","11,2,1","12,2,1","11,2,1","12,2,1","12,3,1","12,3,1","8,2,1","8,0,1","8,0,1","7,0,1","7,0,1","7,0,1","6,9,1","6,9,1","6,10,1","6,10,1","6,9,1","6,9,1"
0,2,21,lose,Starvation,,"3,7,1","3,8,1","3,8,1","3,8,1","9,12,1","11,7,1","11,7,1","11,8,1","11,8,1","11,9,1","11,10,1","12,10,1","12,11,1","12,11,1","11,12,1","11,12,1","5,11,1","5,12,1","5,12,1","6,12,1","5,12,1"
79.6776,1,10,lose,Infection,,"3,7,1","4,5,1","5,5,1","5,5,1","7,2,1","10,4,1","10,4,1","10,5,1","10,6,1","11,6,1"
0,2,22,lose,Starvation,,"3,8,1","3,8,1","3,8,1","9,11,1","8,11,1","7,11,1","8,11,1","9,11,1","9,11,1","10,11,1","9,11,1","11,11,1","11,11,1","12,11,1","12,12,1","11,12,1","11,12,1","4,12,1","3,12,1","3,12,1","2,8,1","1,8,1"
